x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	vw-reynolds-stress	uw-reynolds-stress	uv-reynolds-stress
-928.00000000	42.96471429	0.00000000	5.66293457	0.00000000	0.00000000	11.54477806	2.88619452	7.38865796	0.00000000	0.00000000	-0.87495488
-928.00000000	43.14600000	0.00000000	5.66773761	0.00000000	0.00000000	11.56436986	2.89109246	7.40119671	0.00000000	0.00000000	-0.87495488
-928.00000000	43.32728571	0.00000000	5.67252051	0.00000000	0.00000000	11.58389601	2.89597400	7.41369344	0.00000000	0.00000000	-0.87495488
-928.00000000	43.50857143	0.00000000	5.67728344	0.00000000	0.00000000	11.60335700	2.90083925	7.42614848	0.00000000	0.00000000	-0.87495488
-928.00000000	43.68985714	0.00000000	5.68202656	0.00000000	0.00000000	11.62275330	2.90568833	7.43856211	0.00000000	0.00000000	-0.87495488
-928.00000000	43.87114286	0.00000000	5.68675005	0.00000000	0.00000000	11.64208539	2.91052135	7.45093465	0.00000000	0.00000000	-0.87495488
-928.00000000	44.05242857	0.00000000	5.69145405	0.00000000	0.00000000	11.66135372	2.91533843	7.46326638	0.00000000	0.00000000	-0.87495488
-928.00000000	44.23371429	0.00000000	5.69613874	0.00000000	0.00000000	11.68055875	2.92013969	7.47555760	0.00000000	0.00000000	-0.87495488
-928.00000000	44.41500000	0.00000000	5.70080427	0.00000000	0.00000000	11.69970094	2.92492523	7.48780860	0.00000000	0.00000000	-0.87495488
-928.00000000	44.59628571	0.00000000	5.70545079	0.00000000	0.00000000	11.71878073	2.92969518	7.50001967	0.00000000	0.00000000	-0.87495488
-928.00000000	44.77757143	0.00000000	5.71007846	0.00000000	0.00000000	11.73779857	2.93444964	7.51219109	0.00000000	0.00000000	-0.87495488
-928.00000000	44.95885714	0.00000000	5.71468744	0.00000000	0.00000000	11.75675490	2.93918872	7.52432313	0.00000000	0.00000000	-0.87495488
-928.00000000	45.14014286	0.00000000	5.71927786	0.00000000	0.00000000	11.77565014	2.94391254	7.53641609	0.00000000	0.00000000	-0.87495488
-928.00000000	45.32142857	0.00000000	5.72384989	0.00000000	0.00000000	11.79448474	2.94862118	7.54847023	0.00000000	0.00000000	-0.87495488
-928.00000000	45.50271429	0.00000000	5.72840367	0.00000000	0.00000000	11.81325910	2.95331478	7.56048583	0.00000000	0.00000000	-0.87495488
-928.00000000	45.68400000	0.00000000	5.73293934	0.00000000	0.00000000	11.83197366	2.95799342	7.57246314	0.00000000	0.00000000	-0.87495488
-928.00000000	45.86528571	0.00000000	5.73745705	0.00000000	0.00000000	11.85062883	2.96265721	7.58440245	0.00000000	0.00000000	-0.87495488
-928.00000000	46.04657143	0.00000000	5.74195694	0.00000000	0.00000000	11.86922501	2.96730625	7.59630401	0.00000000	0.00000000	-0.87495488
-928.00000000	46.22785714	0.00000000	5.74643914	0.00000000	0.00000000	11.88776261	2.97194065	7.60816807	0.00000000	0.00000000	-0.87495488
-928.00000000	46.40914286	0.00000000	5.75090380	0.00000000	0.00000000	11.90624205	2.97656051	7.61999491	0.00000000	0.00000000	-0.87495488
-928.00000000	46.59042857	0.00000000	5.75535106	0.00000000	0.00000000	11.92466370	2.98116593	7.63178477	0.00000000	0.00000000	-0.87495488
-928.00000000	46.77171429	0.00000000	5.75978105	0.00000000	0.00000000	11.94302797	2.98575699	7.64353790	0.00000000	0.00000000	-0.87495488
-928.00000000	46.95300000	0.00000000	5.76419389	0.00000000	0.00000000	11.96133525	2.99033381	7.65525456	0.00000000	0.00000000	-0.87495488
-928.00000000	47.13428571	0.00000000	5.76858974	0.00000000	0.00000000	11.97958592	2.99489648	7.66693499	0.00000000	0.00000000	-0.87495488
-928.00000000	47.31557143	0.00000000	5.77296871	0.00000000	0.00000000	11.99778036	2.99944509	7.67857943	0.00000000	0.00000000	-0.87495488
-928.00000000	47.49685714	0.00000000	5.77733093	0.00000000	0.00000000	12.01591895	3.00397974	7.69018813	0.00000000	0.00000000	-0.87495488
-928.00000000	47.67814286	0.00000000	5.78167653	0.00000000	0.00000000	12.03400207	3.00850052	7.70176132	0.00000000	0.00000000	-0.87495488
-928.00000000	47.85942857	0.00000000	5.78600565	0.00000000	0.00000000	12.05203008	3.01300752	7.71329925	0.00000000	0.00000000	-0.87495488
-928.00000000	48.04071429	0.00000000	5.79031839	0.00000000	0.00000000	12.07000334	3.01750084	7.72480214	0.00000000	0.00000000	-0.87495488
-928.00000000	48.22200000	0.00000000	5.79461489	0.00000000	0.00000000	12.08792223	3.02198056	7.73627023	0.00000000	0.00000000	-0.87495488
-928.00000000	48.40328571	0.00000000	5.79889527	0.00000000	0.00000000	12.10578709	3.02644677	7.74770374	0.00000000	0.00000000	-0.87495488
-928.00000000	48.58457143	0.00000000	5.80315965	0.00000000	0.00000000	12.12359829	3.03089957	7.75910291	0.00000000	0.00000000	-0.87495488
-928.00000000	48.76585714	0.00000000	5.80740815	0.00000000	0.00000000	12.14135617	3.03533904	7.77046795	0.00000000	0.00000000	-0.87495488
-928.00000000	48.94714286	0.00000000	5.81164088	0.00000000	0.00000000	12.15906108	3.03976527	7.78179909	0.00000000	0.00000000	-0.87495488
-928.00000000	49.12842857	0.00000000	5.81585796	0.00000000	0.00000000	12.17671337	3.04417834	7.79309656	0.00000000	0.00000000	-0.87495488
-928.00000000	49.30971429	0.00000000	5.82005951	0.00000000	0.00000000	12.19431338	3.04857834	7.80436056	0.00000000	0.00000000	-0.87495488
-928.00000000	49.49100000	0.00000000	5.82424564	0.00000000	0.00000000	12.21186143	3.05296536	7.81559132	0.00000000	0.00000000	-0.87495488
-928.00000000	49.67228571	0.00000000	5.82841647	0.00000000	0.00000000	12.22935788	3.05733947	7.82678904	0.00000000	0.00000000	-0.87495488
-928.00000000	49.85357143	0.00000000	5.83257210	0.00000000	0.00000000	12.24680304	3.06170076	7.83795394	0.00000000	0.00000000	-0.87495488
-928.00000000	50.03485714	0.00000000	5.83671265	0.00000000	0.00000000	12.26419724	3.06604931	7.84908624	0.00000000	0.00000000	-0.87495488
-928.00000000	50.21614286	0.00000000	5.84083822	0.00000000	0.00000000	12.28154082	3.07038520	7.86018612	0.00000000	0.00000000	-0.87495488
-928.00000000	50.39742857	0.00000000	5.84494893	0.00000000	0.00000000	12.29883408	3.07470852	7.87125381	0.00000000	0.00000000	-0.87495488
-928.00000000	50.57871429	0.00000000	5.84904488	0.00000000	0.00000000	12.31607735	3.07901934	7.88228950	0.00000000	0.00000000	-0.87495488
-928.00000000	50.76000000	0.00000000	5.85312617	0.00000000	0.00000000	12.33327094	3.08331773	7.89329340	0.00000000	0.00000000	-0.87495488
-928.00000000	50.94128571	0.00000000	5.85719291	0.00000000	0.00000000	12.35041516	3.08760379	7.90426570	0.00000000	0.00000000	-0.87495488
-928.00000000	51.12257143	0.00000000	5.86124520	0.00000000	0.00000000	12.36751032	3.09187758	7.91520661	0.00000000	0.00000000	-0.87495488
-928.00000000	51.30385714	0.00000000	5.86528315	0.00000000	0.00000000	12.38455674	3.09613918	7.92611631	0.00000000	0.00000000	-0.87495488
-928.00000000	51.48514286	0.00000000	5.86930686	0.00000000	0.00000000	12.40155469	3.10038867	7.93699500	0.00000000	0.00000000	-0.87495488
-928.00000000	51.66642857	0.00000000	5.87331643	0.00000000	0.00000000	12.41850450	3.10462613	7.94784288	0.00000000	0.00000000	-0.87495488
-928.00000000	51.84771429	0.00000000	5.87731195	0.00000000	0.00000000	12.43540646	3.10885161	7.95866013	0.00000000	0.00000000	-0.87495488
-928.00000000	52.02900000	0.00000000	5.88129352	0.00000000	0.00000000	12.45226085	3.11306521	7.96944694	0.00000000	0.00000000	-0.87495488
-928.00000000	52.21028571	0.00000000	5.88526125	0.00000000	0.00000000	12.46906797	3.11726699	7.98020350	0.00000000	0.00000000	-0.87495488
-928.00000000	52.39157143	0.00000000	5.88921522	0.00000000	0.00000000	12.48582811	3.12145703	7.99092999	0.00000000	0.00000000	-0.87495488
-928.00000000	52.57285714	0.00000000	5.89315553	0.00000000	0.00000000	12.50254156	3.12563539	8.00162660	0.00000000	0.00000000	-0.87495488
-928.00000000	52.75414286	0.00000000	5.89708228	0.00000000	0.00000000	12.51920860	3.12980215	8.01229350	0.00000000	0.00000000	-0.87495488
-928.00000000	52.93542857	0.00000000	5.90099556	0.00000000	0.00000000	12.53582950	3.13395737	8.02293088	0.00000000	0.00000000	-0.87495488
-928.00000000	53.11671429	0.00000000	5.90489546	0.00000000	0.00000000	12.55240455	3.13810114	8.03353891	0.00000000	0.00000000	-0.87495488
-928.00000000	53.29800000	0.00000000	5.90878207	0.00000000	0.00000000	12.56893402	3.14223350	8.04411777	0.00000000	0.00000000	-0.87495488
-928.00000000	53.47928571	0.00000000	5.91265549	0.00000000	0.00000000	12.58541818	3.14635454	8.05466763	0.00000000	0.00000000	-0.87495488
-928.00000000	53.66057143	0.00000000	5.91651580	0.00000000	0.00000000	12.60185730	3.15046433	8.06518867	0.00000000	0.00000000	-0.87495488
-928.00000000	53.84185714	0.00000000	5.92036309	0.00000000	0.00000000	12.61825166	3.15456292	8.07568106	0.00000000	0.00000000	-0.87495488
-928.00000000	54.02314286	0.00000000	5.92419744	0.00000000	0.00000000	12.63460152	3.15865038	8.08614497	0.00000000	0.00000000	-0.87495488
-928.00000000	54.20442857	0.00000000	5.92801895	0.00000000	0.00000000	12.65090713	3.16272678	8.09658056	0.00000000	0.00000000	-0.87495488
-928.00000000	54.38571429	0.00000000	5.93182770	0.00000000	0.00000000	12.66716876	3.16679219	8.10698801	0.00000000	0.00000000	-0.87495488
-928.00000000	54.56700000	0.00000000	5.93562378	0.00000000	0.00000000	12.68338667	3.17084667	8.11736747	0.00000000	0.00000000	-0.87495488
-928.00000000	54.74828571	0.00000000	5.93940726	0.00000000	0.00000000	12.69956111	3.17489028	8.12771911	0.00000000	0.00000000	-0.87495488
-928.00000000	54.92957143	0.00000000	5.94317824	0.00000000	0.00000000	12.71569234	3.17892308	8.13804310	0.00000000	0.00000000	-0.87495488
-928.00000000	55.11085714	0.00000000	5.94693679	0.00000000	0.00000000	12.73178061	3.18294515	8.14833959	0.00000000	0.00000000	-0.87495488
-928.00000000	55.29214286	0.00000000	5.95068300	0.00000000	0.00000000	12.74782616	3.18695654	8.15860874	0.00000000	0.00000000	-0.87495488
-928.00000000	55.47342857	0.00000000	5.95441695	0.00000000	0.00000000	12.76382924	3.19095731	8.16885071	0.00000000	0.00000000	-0.87495488
-928.00000000	55.65471429	0.00000000	5.95813872	0.00000000	0.00000000	12.77979010	3.19494753	8.17906567	0.00000000	0.00000000	-0.87495488
-928.00000000	55.83600000	0.00000000	5.96184838	0.00000000	0.00000000	12.79570898	3.19892725	8.18925375	0.00000000	0.00000000	-0.87495488
-928.00000000	56.01728571	0.00000000	5.96554601	0.00000000	0.00000000	12.81158612	3.20289653	8.19941512	0.00000000	0.00000000	-0.87495488
-928.00000000	56.19857143	0.00000000	5.96923170	0.00000000	0.00000000	12.82742176	3.20685544	8.20954993	0.00000000	0.00000000	-0.87495488
-928.00000000	56.37985714	0.00000000	5.97290552	0.00000000	0.00000000	12.84321613	3.21080403	8.21965832	0.00000000	0.00000000	-0.87495488
-928.00000000	56.56114286	0.00000000	5.97656755	0.00000000	0.00000000	12.85896947	3.21474237	8.22974046	0.00000000	0.00000000	-0.87495488
-928.00000000	56.74242857	0.00000000	5.98021785	0.00000000	0.00000000	12.87468200	3.21867050	8.23979648	0.00000000	0.00000000	-0.87495488
-928.00000000	56.92371429	0.00000000	5.98385652	0.00000000	0.00000000	12.89035397	3.22258849	8.24982654	0.00000000	0.00000000	-0.87495488
-928.00000000	57.10500000	0.00000000	5.98748361	0.00000000	0.00000000	12.90598558	3.22649640	8.25983077	0.00000000	0.00000000	-0.87495488
-928.00000000	57.28628571	0.00000000	5.99109920	0.00000000	0.00000000	12.92157709	3.23039427	8.26980933	0.00000000	0.00000000	-0.87495488
-928.00000000	57.46757143	0.00000000	5.99470338	0.00000000	0.00000000	12.93712869	3.23428217	8.27976236	0.00000000	0.00000000	-0.87495488
-928.00000000	57.64885714	0.00000000	5.99829620	0.00000000	0.00000000	12.95264062	3.23816016	8.28969000	0.00000000	0.00000000	-0.87495488
-928.00000000	57.83014286	0.00000000	6.00187774	0.00000000	0.00000000	12.96811311	3.24202828	8.29959239	0.00000000	0.00000000	-0.87495488
-928.00000000	58.01142857	0.00000000	6.00544807	0.00000000	0.00000000	12.98354635	3.24588659	8.30946966	0.00000000	0.00000000	-0.87495488
-928.00000000	58.19271429	0.00000000	6.00900726	0.00000000	0.00000000	12.99894058	3.24973514	8.31932197	0.00000000	0.00000000	-0.87495488
-928.00000000	58.37400000	0.00000000	6.01255538	0.00000000	0.00000000	13.01429600	3.25357400	8.32914944	0.00000000	0.00000000	-0.87495488
-928.00000000	58.55528571	0.00000000	6.01609250	0.00000000	0.00000000	13.02961283	3.25740321	8.33895221	0.00000000	0.00000000	-0.87495488
-928.00000000	58.73657143	0.00000000	6.01961869	0.00000000	0.00000000	13.04489128	3.26122282	8.34873042	0.00000000	0.00000000	-0.87495488
-928.00000000	58.91785714	0.00000000	6.02313400	0.00000000	0.00000000	13.06013156	3.26503289	8.35848420	0.00000000	0.00000000	-0.87495488
-928.00000000	59.09914286	0.00000000	6.02663852	0.00000000	0.00000000	13.07533387	3.26883347	8.36821368	0.00000000	0.00000000	-0.87495488
-928.00000000	59.28042857	0.00000000	6.03013231	0.00000000	0.00000000	13.09049843	3.27262461	8.37791899	0.00000000	0.00000000	-0.87495488
-928.00000000	59.46171429	0.00000000	6.03361542	0.00000000	0.00000000	13.10562542	3.27640636	8.38760027	0.00000000	0.00000000	-0.87495488
-928.00000000	59.64300000	0.00000000	6.03708794	0.00000000	0.00000000	13.12071507	3.28017877	8.39725764	0.00000000	0.00000000	-0.87495488
-928.00000000	59.82428571	0.00000000	6.04054991	0.00000000	0.00000000	13.13576756	3.28394189	8.40689124	0.00000000	0.00000000	-0.87495488
-928.00000000	60.00557143	0.00000000	6.04400141	0.00000000	0.00000000	13.15078310	3.28769577	8.41650118	0.00000000	0.00000000	-0.87495488
-928.00000000	60.18685714	0.00000000	6.04744250	0.00000000	0.00000000	13.16576188	3.29144047	8.42608760	0.00000000	0.00000000	-0.87495488
-928.00000000	60.36814286	0.00000000	6.05087324	0.00000000	0.00000000	13.18070410	3.29517602	8.43565062	0.00000000	0.00000000	-0.87495488
-928.00000000	60.54942857	0.00000000	6.05429369	0.00000000	0.00000000	13.19560995	3.29890249	8.44519037	0.00000000	0.00000000	-0.87495488
-928.00000000	60.73071429	0.00000000	6.05770392	0.00000000	0.00000000	13.21047962	3.30261991	8.45470696	0.00000000	0.00000000	-0.87495488
-928.00000000	60.91200000	0.00000000	6.06110398	0.00000000	0.00000000	13.22531331	3.30632833	8.46420052	0.00000000	0.00000000	-0.87495488
-928.00000000	61.09328571	0.00000000	6.06449393	0.00000000	0.00000000	13.24011120	3.31002780	8.47367117	0.00000000	0.00000000	-0.87495488
-928.00000000	61.27457143	0.00000000	6.06787385	0.00000000	0.00000000	13.25487349	3.31371837	8.48311903	0.00000000	0.00000000	-0.87495488
-928.00000000	61.45585714	0.00000000	6.07124377	0.00000000	0.00000000	13.26960035	3.31740009	8.49254422	0.00000000	0.00000000	-0.87495488
-928.00000000	61.63714286	0.00000000	6.07460378	0.00000000	0.00000000	13.28429198	3.32107299	8.50194686	0.00000000	0.00000000	-0.87495488
-928.00000000	61.81842857	0.00000000	6.07795391	0.00000000	0.00000000	13.29894855	3.32473714	8.51132707	0.00000000	0.00000000	-0.87495488
-928.00000000	61.99971429	0.00000000	6.08129423	0.00000000	0.00000000	13.31357024	3.32839256	8.52068496	0.00000000	0.00000000	-0.87495488
-928.00000000	62.18100000	0.00000000	6.08462481	0.00000000	0.00000000	13.32815725	3.33203931	8.53002064	0.00000000	0.00000000	-0.87495488
-928.00000000	62.36228571	0.00000000	6.08794568	0.00000000	0.00000000	13.34270974	3.33567744	8.53933423	0.00000000	0.00000000	-0.87495488
-928.00000000	62.54357143	0.00000000	6.09125692	0.00000000	0.00000000	13.35722789	3.33930697	8.54862585	0.00000000	0.00000000	-0.87495488
-928.00000000	62.72485714	0.00000000	6.09455857	0.00000000	0.00000000	13.37171189	3.34292797	8.55789561	0.00000000	0.00000000	-0.87495488
-928.00000000	62.90614286	0.00000000	6.09785069	0.00000000	0.00000000	13.38616190	3.34654047	8.56714361	0.00000000	0.00000000	-0.87495488
-928.00000000	63.08742857	0.00000000	6.10113334	0.00000000	0.00000000	13.40057809	3.35014452	8.57636998	0.00000000	0.00000000	-0.87495488
-928.00000000	63.26871429	0.00000000	6.10440657	0.00000000	0.00000000	13.41496064	3.35374016	8.58557481	0.00000000	0.00000000	-0.87495488
-928.00000000	63.45000000	0.00000000	6.10767043	0.00000000	0.00000000	13.42930973	3.35732743	8.59475822	0.00000000	0.00000000	-0.87495488
-928.00000000	63.63128571	0.00000000	6.11092499	0.00000000	0.00000000	13.44362551	3.36090638	8.60392032	0.00000000	0.00000000	-0.87495488
-928.00000000	63.81257143	0.00000000	6.11417028	0.00000000	0.00000000	13.45790815	3.36447704	8.61306122	0.00000000	0.00000000	-0.87495488
-928.00000000	63.99385714	0.00000000	6.11740637	0.00000000	0.00000000	13.47215783	3.36803946	8.62218101	0.00000000	0.00000000	-0.87495488
-928.00000000	64.17514286	0.00000000	6.12063330	0.00000000	0.00000000	13.48637471	3.37159368	8.63127981	0.00000000	0.00000000	-0.87495488
-928.00000000	64.35642857	0.00000000	6.12385113	0.00000000	0.00000000	13.50055895	3.37513974	8.64035773	0.00000000	0.00000000	-0.87495488
-928.00000000	64.53771429	0.00000000	6.12705991	0.00000000	0.00000000	13.51471071	3.37867768	8.64941486	0.00000000	0.00000000	-0.87495488
-928.00000000	64.71900000	0.00000000	6.13025968	0.00000000	0.00000000	13.52883016	3.38220754	8.65845130	0.00000000	0.00000000	-0.87495488
-928.00000000	64.90028571	0.00000000	6.13345051	0.00000000	0.00000000	13.54291745	3.38572936	8.66746717	0.00000000	0.00000000	-0.87495488
-928.00000000	65.08157143	0.00000000	6.13663244	0.00000000	0.00000000	13.55697275	3.38924319	8.67646256	0.00000000	0.00000000	-0.87495488
-928.00000000	65.26285714	0.00000000	6.13980551	0.00000000	0.00000000	13.57099622	3.39274905	8.68543758	0.00000000	0.00000000	-0.87495488
-928.00000000	65.44414286	0.00000000	6.14296978	0.00000000	0.00000000	13.58498800	3.39624700	8.69439232	0.00000000	0.00000000	-0.87495488
-928.00000000	65.62542857	0.00000000	6.14612530	0.00000000	0.00000000	13.59894825	3.39973706	8.70332688	0.00000000	0.00000000	-0.87495488
-928.00000000	65.80671429	0.00000000	6.14927212	0.00000000	0.00000000	13.61287714	3.40321928	8.71224137	0.00000000	0.00000000	-0.87495488
-928.00000000	65.98800000	0.00000000	6.15241028	0.00000000	0.00000000	13.62677480	3.40669370	8.72113587	0.00000000	0.00000000	-0.87495488
-928.00000000	66.16928571	0.00000000	6.15553983	0.00000000	0.00000000	13.64064140	3.41016035	8.73001050	0.00000000	0.00000000	-0.87495488
-928.00000000	66.35057143	0.00000000	6.15866081	0.00000000	0.00000000	13.65447708	3.41361927	8.73886533	0.00000000	0.00000000	-0.87495488
-928.00000000	66.53185714	0.00000000	6.16177328	0.00000000	0.00000000	13.66828200	3.41707050	8.74770048	0.00000000	0.00000000	-0.87495488
-928.00000000	66.71314286	0.00000000	6.16487728	0.00000000	0.00000000	13.68205630	3.42051407	8.75651603	0.00000000	0.00000000	-0.87495488
-928.00000000	66.89442857	0.00000000	6.16797286	0.00000000	0.00000000	13.69580012	3.42395003	8.76531208	0.00000000	0.00000000	-0.87495488
-928.00000000	67.07571429	0.00000000	6.17106006	0.00000000	0.00000000	13.70951363	3.42737841	8.77408872	0.00000000	0.00000000	-0.87495488
-928.00000000	67.25700000	0.00000000	6.17413893	0.00000000	0.00000000	13.72319695	3.43079924	8.78284605	0.00000000	0.00000000	-0.87495488
-928.00000000	67.43828571	0.00000000	6.17720951	0.00000000	0.00000000	13.73685024	3.43421256	8.79158415	0.00000000	0.00000000	-0.87495488
-928.00000000	67.61957143	0.00000000	6.18027185	0.00000000	0.00000000	13.75047364	3.43761841	8.80030313	0.00000000	0.00000000	-0.87495488
-928.00000000	67.80085714	0.00000000	6.18332599	0.00000000	0.00000000	13.76406729	3.44101682	8.80900306	0.00000000	0.00000000	-0.87495488
-928.00000000	67.98214286	0.00000000	6.18637197	0.00000000	0.00000000	13.77763133	3.44440783	8.81768405	0.00000000	0.00000000	-0.87495488
-928.00000000	68.16342857	0.00000000	6.18940984	0.00000000	0.00000000	13.79116589	3.44779147	8.82634617	0.00000000	0.00000000	-0.87495488
-928.00000000	68.34471429	0.00000000	6.19243964	0.00000000	0.00000000	13.80467113	3.45116778	8.83498953	0.00000000	0.00000000	-0.87495488
-928.00000000	68.52600000	0.00000000	6.19546142	0.00000000	0.00000000	13.81814718	3.45453679	8.84361420	0.00000000	0.00000000	-0.87495488
-928.00000000	68.70728571	0.00000000	6.19847521	0.00000000	0.00000000	13.83159417	3.45789854	8.85222027	0.00000000	0.00000000	-0.87495488
-928.00000000	68.88857143	0.00000000	6.20148106	0.00000000	0.00000000	13.84501224	3.46125306	8.86080784	0.00000000	0.00000000	-0.87495488
-928.00000000	69.06985714	0.00000000	6.20447901	0.00000000	0.00000000	13.85840153	3.46460038	8.86937698	0.00000000	0.00000000	-0.87495488
-928.00000000	69.25114286	0.00000000	6.20746910	0.00000000	0.00000000	13.87176217	3.46794054	8.87792779	0.00000000	0.00000000	-0.87495488
-928.00000000	69.43242857	0.00000000	6.21045138	0.00000000	0.00000000	13.88509428	3.47127357	8.88646034	0.00000000	0.00000000	-0.87495488
-928.00000000	69.61371429	0.00000000	6.21342588	0.00000000	0.00000000	13.89839802	3.47459950	8.89497473	0.00000000	0.00000000	-0.87495488
-928.00000000	69.79500000	0.00000000	6.21639264	0.00000000	0.00000000	13.91167349	3.47791837	8.90347104	0.00000000	0.00000000	-0.87495488
-928.00000000	69.97628571	0.00000000	6.21935171	0.00000000	0.00000000	13.92492085	3.48123021	8.91194934	0.00000000	0.00000000	-0.87495488
-928.00000000	70.15757143	0.00000000	6.22230312	0.00000000	0.00000000	13.93814021	3.48453505	8.92040973	0.00000000	0.00000000	-0.87495488
-928.00000000	70.33885714	0.00000000	6.22524692	0.00000000	0.00000000	13.95133170	3.48783292	8.92885229	0.00000000	0.00000000	-0.87495488
-928.00000000	70.52014286	0.00000000	6.22818313	0.00000000	0.00000000	13.96449545	3.49112386	8.93727709	0.00000000	0.00000000	-0.87495488
-928.00000000	70.70142857	0.00000000	6.23111181	0.00000000	0.00000000	13.97763159	3.49440790	8.94568422	0.00000000	0.00000000	-0.87495488
-928.00000000	70.88271429	0.00000000	6.23403299	0.00000000	0.00000000	13.99074024	3.49768506	8.95407375	0.00000000	0.00000000	-0.87495488
-928.00000000	71.06400000	0.00000000	6.23694671	0.00000000	0.00000000	14.00382153	3.50095538	8.96244578	0.00000000	0.00000000	-0.87495488
-928.00000000	71.24528571	0.00000000	6.23985300	0.00000000	0.00000000	14.01687558	3.50421889	8.97080037	0.00000000	0.00000000	-0.87495488
-928.00000000	71.42657143	0.00000000	6.24275191	0.00000000	0.00000000	14.02990251	3.50747563	8.97913761	0.00000000	0.00000000	-0.87495488
-928.00000000	71.60785714	0.00000000	6.24564347	0.00000000	0.00000000	14.04290245	3.51072561	8.98745757	0.00000000	0.00000000	-0.87495488
-928.00000000	71.78914286	0.00000000	6.24852772	0.00000000	0.00000000	14.05587552	3.51396888	8.99576033	0.00000000	0.00000000	-0.87495488
-928.00000000	71.97042857	0.00000000	6.25140469	0.00000000	0.00000000	14.06882183	3.51720546	9.00404597	0.00000000	0.00000000	-0.87495488
-928.00000000	72.15171429	0.00000000	6.25427443	0.00000000	0.00000000	14.08174152	3.52043538	9.01231457	0.00000000	0.00000000	-0.87495488
-928.00000000	72.33300000	0.00000000	6.25713697	0.00000000	0.00000000	14.09463469	3.52365867	9.02056620	0.00000000	0.00000000	-0.87495488
